system,seed,case_id,group,decision_type,top1,nll
simple,1,general_14#27,test_iid,action,0,1.0959
simple,1,general_14#35,test_iid,action,0,1.6136
simple,1,general_14#53,test_iid,location,0,2.6514
simple,1,general_14#54,test_iid,location,0,1.3847
simple,1,general_14#68,test_iid,location,1,0.148
simple,1,general_14#83,test_iid,action,0,1.6087
simple,1,general_14#86,test_iid,action,1,0.4688
simple,1,general_14#90,test_iid,location,1,0.0
simple,1,general_15#20,test_iid,location,0,2.5056
simple,1,general_15#24,test_iid,location,1,0.0084
simple,1,general_15#39,test_iid,location,1,0.0009
simple,1,general_15#62,test_iid,action,0,1.5966
simple,1,general_15#80,test_iid,action,1,0.7793
simple,1,general_15#89,test_iid,action,1,0.0135
simple,1,heldout_location_01#1,test_family,location,1,0.0321
simple,1,heldout_location_01#2,test_family,location,0,3.1773
simple,1,heldout_location_01#3,test_family,location,1,0.0599
simple,1,heldout_location_01#4,test_family,location,1,0.0091
simple,1,heldout_location_01#5,test_family,location,0,3.0063
simple,1,heldout_location_01#6,test_family,location,1,0.0051
simple,1,heldout_location_01#7,test_family,location,0,3.8225
simple,1,heldout_location_01#8,test_family,location,0,1.674
simple,1,heldout_location_01#9,test_family,location,1,0.0011
simple,1,heldout_location_01#10,test_family,location,1,0.6857
simple,1,heldout_location_01#11,test_family,location,1,0.1576
simple,1,heldout_location_01#12,test_family,location,1,0.037
simple,1,heldout_location_01#13,test_family,location,0,3.9769
simple,1,heldout_location_01#14,test_family,location,0,1.1923
simple,1,heldout_location_01#15,test_family,location,0,1.3178
simple,1,heldout_location_01#16,test_family,location,0,1.2291
simple,1,heldout_location_01#17,test_family,location,1,0.0005
simple,1,heldout_location_01#18,test_family,location,1,0.0114
simple,1,heldout_location_01#19,test_family,location,0,2.0628
simple,1,heldout_location_01#20,test_family,action,0,2.331
simple,1,heldout_location_01#21,test_family,action,1,0.2432
simple,1,heldout_location_01#22,test_family,action,1,0.0381
simple,1,heldout_location_01#23,test_family,action,1,0.1476
simple,1,heldout_location_01#24,test_family,action,1,0.0104
simple,1,heldout_location_01#25,test_family,action,0,2.0142
simple,1,heldout_location_01#26,test_family,action,1,0.0
simple,1,heldout_location_01#27,test_family,action,0,1.5256
simple,1,heldout_location_01#28,test_family,action,1,0.0256
simple,1,heldout_location_01#29,test_family,action,0,1.6658
simple,1,heldout_location_01#30,test_family,action,1,0.314
simple,1,heldout_location_01#31,test_family,action,1,0.6402
simple,1,heldout_location_01#32,test_family,action,0,1.127
simple,1,heldout_location_01#33,test_family,action,1,0.1331
simple,1,heldout_location_01#34,test_family,action,1,0.0699
simple,1,heldout_location_01#35,test_family,action,1,0.6282
simple,1,heldout_location_01#36,test_family,action,0,1.4979
simple,1,heldout_location_01#37,test_family,action,1,0.1299
simple,1,personality_01#1,test_pers,location,1,0.2614
simple,1,personality_01#2,test_pers,location,0,1.5065
simple,1,personality_01#3,test_pers,location,0,1.0923
simple,1,personality_01#4,test_pers,location,1,0.1166
simple,1,personality_01#5,test_pers,location,0,4.8263
simple,1,personality_01#6,test_pers,location,1,0.7671
simple,1,personality_01#7,test_pers,location,0,2.7526
simple,1,personality_01#8,test_pers,location,1,0.4225
simple,1,personality_01#9,test_pers,location,1,0.0149
simple,1,personality_01#10,test_pers,location,1,0.3515
simple,1,personality_01#11,test_pers,location,0,2.1786
simple,1,personality_01#12,test_pers,location,1,0.0914
simple,1,personality_01#13,test_pers,location,1,0.2434
simple,1,personality_01#14,test_pers,location,1,0.2865
simple,1,personality_01#15,test_pers,location,1,0.5538
simple,1,personality_01#16,test_pers,location,1,0.0576
simple,1,personality_01#17,test_pers,location,1,0.191
simple,1,personality_01#18,test_pers,location,0,2.4358
simple,1,personality_01#19,test_pers,location,1,0.6756
simple,1,personality_01#20,test_pers,action,1,0.075
simple,1,personality_01#21,test_pers,action,1,0.1603
simple,1,personality_01#22,test_pers,action,1,0.258
simple,1,personality_01#23,test_pers,action,1,0.0248
simple,1,personality_01#24,test_pers,action,1,0.04
simple,1,personality_01#25,test_pers,action,0,7.7718
simple,1,personality_01#26,test_pers,action,1,0.0087
simple,1,personality_01#27,test_pers,action,1,0.0153
simple,1,personality_01#28,test_pers,action,0,1.4044
simple,1,personality_01#29,test_pers,action,1,0.3265
simple,1,personality_01#30,test_pers,action,1,0.0106
simple,1,personality_01#31,test_pers,action,0,1.0243
simple,1,personality_01#32,test_pers,action,0,1.7907
simple,1,personality_01#33,test_pers,action,1,0.5257
simple,1,personality_01#34,test_pers,action,0,1.5154
simple,1,personality_01#35,test_pers,action,1,0.1678
simple,1,personality_01#36,test_pers,action,0,1.007
simple,1,personality_01#37,test_pers,action,0,1.0529
simple,1,personality_01#38,test_pers,action,0,1.8961
simple,2,general_01#74,test_iid,action,1,0.4283
simple,2,general_01#75,test_iid,location,1,0.031
simple,2,general_01#93,test_iid,action,1,0.5744
simple,2,general_01#94,test_iid,action,1,0.0687
simple,2,general_02#32,test_iid,action,1,0.755
simple,2,general_02#35,test_iid,location,1,0.4032
simple,2,general_02#61,test_iid,action,1,0.6306
simple,2,general_02#65,test_iid,location,0,0.6983
simple,2,general_03#3,test_iid,location,1,0.219
simple,2,general_03#14,test_iid,location,1,0.1839
simple,2,general_03#17,test_iid,location,1,1.0327
simple,2,general_03#18,test_iid,location,1,0.0142
simple,2,general_03#98,test_iid,action,1,0.135
simple,2,general_04#10,test_iid,location,1,0.1938
simple,2,general_04#23,test_iid,location,0,2.1881
simple,2,general_04#29,test_iid,location,0,1.2846
simple,2,general_04#52,test_iid,location,1,0.0019
simple,2,general_04#57,test_iid,action,1,0.0866
simple,2,general_04#85,test_iid,location,0,4.8208
simple,2,general_05#36,test_iid,action,1,0.0888
simple,2,general_05#94,test_iid,location,0,2.7042
simple,2,general_05#99,test_iid,location,1,0.005
simple,2,general_06#11,test_iid,location,1,0.2353
simple,2,general_06#28,test_iid,location,1,0.5309
simple,2,general_06#33,test_iid,action,1,0.8216
simple,2,general_06#50,test_iid,location,1,0.5677
simple,2,general_06#67,test_iid,location,1,0.0003
simple,2,general_06#72,test_iid,location,1,0.0133
simple,2,general_06#84,test_iid,location,1,0.2883
simple,2,general_06#89,test_iid,location,1,0.0787
simple,2,general_07#70,test_iid,action,1,0.0766
simple,2,general_07#80,test_iid,location,0,1.4708
simple,2,general_07#95,test_iid,action,1,0.3351
simple,2,general_07#96,test_iid,action,0,0.7727
simple,2,general_08#17,test_iid,action,1,0.1897
simple,2,general_08#24,test_iid,action,1,0.2594
simple,2,general_08#44,test_iid,action,1,0.2324
simple,2,general_08#50,test_iid,action,1,0.6012
simple,2,general_09#18,test_iid,location,0,1.2925
simple,2,general_09#47,test_iid,location,1,0.3785
simple,2,general_09#50,test_iid,action,1,0.0589
simple,2,general_09#84,test_iid,location,0,1.4284
simple,2,general_09#96,test_iid,action,1,0.3499
simple,2,general_09#100,test_iid,location,0,1.2125
simple,2,general_10#88,test_iid,location,0,0.8535
simple,2,general_10#99,test_iid,location,1,0.0756
simple,2,general_11#6,test_iid,action,1,0.0639
simple,2,general_11#23,test_iid,action,1,0.4684
simple,2,general_11#68,test_iid,action,1,0.1263
simple,2,general_11#73,test_iid,action,1,0.328
simple,2,general_11#78,test_iid,location,1,0.3379
simple,2,general_11#79,test_iid,action,1,0.5707
simple,2,general_11#92,test_iid,action,1,0.8794
simple,2,general_11#93,test_iid,location,1,0.2349
simple,2,general_12#4,test_iid,action,1,0.19
simple,2,general_12#61,test_iid,action,0,1.4208
simple,2,general_12#75,test_iid,location,1,0.01
simple,2,general_12#82,test_iid,location,1,0.0728
simple,2,general_12#93,test_iid,action,1,0.2394
simple,2,general_13#37,test_iid,action,0,1.2438
simple,2,general_13#40,test_iid,action,0,1.2635
simple,2,general_13#48,test_iid,action,1,0.0691
simple,2,general_13#66,test_iid,action,1,0.2983
simple,2,general_13#73,test_iid,location,1,0.0838
simple,2,general_14#5,test_iid,action,0,1.5233
simple,2,general_14#27,test_iid,action,0,1.0966
simple,2,general_14#35,test_iid,action,0,1.6136
simple,2,general_14#53,test_iid,location,0,2.6368
simple,2,general_14#54,test_iid,location,0,1.3864
simple,2,general_14#68,test_iid,location,1,0.1501
simple,2,general_14#83,test_iid,action,0,1.6059
simple,2,general_14#86,test_iid,action,1,0.47
simple,2,general_14#90,test_iid,location,1,0.0
simple,2,general_15#20,test_iid,location,0,2.4943
simple,2,general_15#24,test_iid,location,1,0.0085
simple,2,general_15#39,test_iid,location,1,0.001
simple,2,general_15#62,test_iid,action,0,1.5996
simple,2,general_15#80,test_iid,action,1,0.7873
simple,2,general_15#89,test_iid,action,1,0.0135
simple,2,heldout_location_01#1,test_family,location,1,0.0322
simple,2,heldout_location_01#2,test_family,location,0,3.1641
simple,2,heldout_location_01#3,test_family,location,1,0.0607
simple,2,heldout_location_01#4,test_family,location,1,0.0092
simple,2,heldout_location_01#5,test_family,location,0,2.9875
simple,2,heldout_location_01#6,test_family,location,1,0.0052
simple,2,heldout_location_01#7,test_family,location,0,3.8199
simple,2,heldout_location_01#8,test_family,location,0,1.668
simple,2,heldout_location_01#9,test_family,location,1,0.0011
simple,2,heldout_location_01#10,test_family,location,1,0.6786
simple,2,heldout_location_01#11,test_family,location,1,0.1576
simple,2,heldout_location_01#12,test_family,location,1,0.0371
simple,2,heldout_location_01#13,test_family,location,0,3.9553
simple,2,heldout_location_01#14,test_family,location,0,1.1851
simple,2,heldout_location_01#15,test_family,location,0,1.3286
simple,2,heldout_location_01#16,test_family,location,0,1.2344
simple,2,heldout_location_01#17,test_family,location,1,0.0005
simple,2,heldout_location_01#18,test_family,location,1,0.0115
simple,2,heldout_location_01#19,test_family,location,0,2.0505
simple,2,heldout_location_01#20,test_family,action,0,2.3356
simple,2,heldout_location_01#21,test_family,action,1,0.2436
simple,2,heldout_location_01#22,test_family,action,1,0.0383
simple,2,heldout_location_01#23,test_family,action,1,0.1483
simple,2,heldout_location_01#24,test_family,action,1,0.0104
simple,2,heldout_location_01#25,test_family,action,0,2.0086
simple,2,heldout_location_01#26,test_family,action,1,0.0
simple,2,heldout_location_01#27,test_family,action,0,1.5274
simple,2,heldout_location_01#28,test_family,action,1,0.026
simple,2,heldout_location_01#29,test_family,action,0,1.6646
simple,2,heldout_location_01#30,test_family,action,1,0.3149
simple,2,heldout_location_01#31,test_family,action,1,0.639
simple,2,heldout_location_01#32,test_family,action,0,1.1318
simple,2,heldout_location_01#33,test_family,action,1,0.1347
simple,2,heldout_location_01#34,test_family,action,1,0.0702
simple,2,heldout_location_01#35,test_family,action,1,0.6295
simple,2,heldout_location_01#36,test_family,action,0,1.5045
simple,2,heldout_location_01#37,test_family,action,1,0.131
simple,2,personality_01#1,test_pers,location,1,0.2621
simple,2,personality_01#2,test_pers,location,0,1.5003
simple,2,personality_01#3,test_pers,location,0,1.0863
simple,2,personality_01#4,test_pers,location,1,0.1167
simple,2,personality_01#5,test_pers,location,0,4.8134
simple,2,personality_01#6,test_pers,location,1,0.7686
simple,2,personality_01#7,test_pers,location,0,2.7439
simple,2,personality_01#8,test_pers,location,1,0.4222
simple,2,personality_01#9,test_pers,location,1,0.0149
simple,2,personality_01#10,test_pers,location,1,0.3522
simple,2,personality_01#11,test_pers,location,0,2.1706
simple,2,personality_01#12,test_pers,location,1,0.0923
simple,2,personality_01#13,test_pers,location,1,0.2451
simple,2,personality_01#14,test_pers,location,1,0.2878
simple,2,personality_01#15,test_pers,location,1,0.5525
simple,2,personality_01#16,test_pers,location,1,0.0582
simple,2,personality_01#17,test_pers,location,1,0.1904
simple,2,personality_01#18,test_pers,location,0,2.4321
simple,2,personality_01#19,test_pers,location,1,0.6783
simple,2,personality_01#20,test_pers,action,1,0.0767
simple,2,personality_01#21,test_pers,action,1,0.1599
simple,2,personality_01#22,test_pers,action,1,0.2591
simple,2,personality_01#23,test_pers,action,1,0.025
simple,2,personality_01#24,test_pers,action,1,0.0403
simple,2,personality_01#25,test_pers,action,0,7.7807
simple,2,personality_01#26,test_pers,action,1,0.0089
simple,2,personality_01#27,test_pers,action,1,0.0154
simple,2,personality_01#28,test_pers,action,0,1.3997
simple,2,personality_01#29,test_pers,action,1,0.3286
simple,2,personality_01#30,test_pers,action,1,0.0106
simple,2,personality_01#31,test_pers,action,1,1.01
simple,2,personality_01#32,test_pers,action,0,1.8055
simple,2,personality_01#33,test_pers,action,1,0.5271
simple,2,personality_01#34,test_pers,action,0,1.522
simple,2,personality_01#35,test_pers,action,1,0.1675
simple,2,personality_01#36,test_pers,action,0,1.0111
simple,2,personality_01#37,test_pers,action,0,1.0529
simple,2,personality_01#38,test_pers,action,0,1.8964
simple,3,general_01#74,test_iid,action,1,0.4252
simple,3,general_01#75,test_iid,location,1,0.0305
simple,3,general_01#93,test_iid,action,1,0.5733
simple,3,general_01#94,test_iid,action,1,0.0685
simple,3,general_02#32,test_iid,action,1,0.7581
simple,3,general_02#35,test_iid,location,1,0.3995
simple,3,general_02#61,test_iid,action,1,0.6335
simple,3,general_02#65,test_iid,location,0,0.6957
simple,3,general_03#3,test_iid,location,1,0.2158
simple,3,general_03#14,test_iid,location,1,0.1832
simple,3,general_03#17,test_iid,location,0,1.0363
simple,3,general_03#18,test_iid,location,1,0.014
simple,3,general_03#98,test_iid,action,1,0.1339
simple,3,general_04#10,test_iid,location,1,0.1923
simple,3,general_04#23,test_iid,location,0,2.1987
simple,3,general_04#29,test_iid,location,0,1.2728
simple,3,general_04#52,test_iid,location,1,0.0018
simple,3,general_04#57,test_iid,action,1,0.0876
simple,3,general_04#85,test_iid,location,0,4.8297
simple,3,general_05#36,test_iid,action,1,0.0892
simple,3,general_05#94,test_iid,location,0,2.7219
simple,3,general_05#99,test_iid,location,1,0.0049
simple,3,general_06#11,test_iid,location,1,0.2353
simple,3,general_06#28,test_iid,location,1,0.5274
simple,3,general_06#33,test_iid,action,1,0.8245
simple,3,general_06#50,test_iid,location,1,0.5671
simple,3,general_06#67,test_iid,location,1,0.0003
simple,3,general_06#72,test_iid,location,1,0.0129
simple,3,general_06#84,test_iid,location,1,0.2857
simple,3,general_06#89,test_iid,location,1,0.0787
simple,3,general_07#70,test_iid,action,1,0.0771
simple,3,general_07#80,test_iid,location,0,1.4689
simple,3,general_07#95,test_iid,action,1,0.3358
simple,3,general_07#96,test_iid,action,0,0.7741
simple,3,general_08#17,test_iid,action,1,0.1899
simple,3,general_08#24,test_iid,action,1,0.2607
simple,3,general_08#44,test_iid,action,1,0.2312
simple,3,general_08#50,test_iid,action,1,0.599
simple,3,general_09#18,test_iid,location,0,1.272
simple,3,general_09#47,test_iid,location,1,0.377
simple,3,general_09#50,test_iid,action,1,0.0586
simple,3,general_09#84,test_iid,location,0,1.4157
simple,3,general_09#96,test_iid,action,1,0.3489
simple,3,general_09#100,test_iid,location,0,1.2073
simple,3,general_10#88,test_iid,location,0,0.8481
simple,3,general_10#99,test_iid,location,1,0.074
simple,3,general_11#6,test_iid,action,1,0.0633
simple,3,general_11#23,test_iid,action,1,0.4663
simple,3,general_11#68,test_iid,action,1,0.1251
simple,3,general_11#73,test_iid,action,1,0.3264
simple,3,general_11#78,test_iid,location,1,0.3365
simple,3,general_11#79,test_iid,action,1,0.5758
simple,3,general_11#92,test_iid,action,1,0.8799
simple,3,general_11#93,test_iid,location,1,0.2345
simple,3,general_12#4,test_iid,action,1,0.1859
simple,3,general_12#61,test_iid,action,0,1.423
simple,3,general_12#75,test_iid,location,1,0.0099
simple,3,general_12#82,test_iid,location,1,0.0729
simple,3,general_12#93,test_iid,action,1,0.2389
simple,3,general_13#37,test_iid,action,0,1.2396
simple,3,general_13#40,test_iid,action,0,1.2663
simple,3,general_13#48,test_iid,action,1,0.0686
simple,3,general_13#66,test_iid,action,1,0.2971
simple,3,general_13#73,test_iid,location,1,0.082
simple,3,general_14#5,test_iid,action,0,1.5263
simple,3,general_14#27,test_iid,action,0,1.1024
simple,3,general_14#35,test_iid,action,0,1.6109
simple,3,general_14#53,test_iid,location,0,2.6499
simple,3,general_14#54,test_iid,location,0,1.3846
simple,3,general_14#68,test_iid,location,1,0.149
simple,3,general_14#83,test_iid,action,0,1.6064
simple,3,general_14#86,test_iid,action,1,0.4676
simple,3,general_14#90,test_iid,location,1,0.0
simple,3,general_15#20,test_iid,location,0,2.5106
simple,3,general_15#24,test_iid,location,1,0.0083
simple,3,general_15#39,test_iid,location,1,0.0009
simple,3,general_15#62,test_iid,action,0,1.6051
simple,3,general_15#80,test_iid,action,1,0.7776
simple,3,general_15#89,test_iid,action,1,0.0134
simple,3,heldout_location_01#1,test_family,location,1,0.0324
simple,3,heldout_location_01#2,test_family,location,0,3.1788
simple,3,heldout_location_01#3,test_family,location,1,0.0603
simple,3,heldout_location_01#4,test_family,location,1,0.009
